Timestamp,Pose,Calibration_Valid,Combined_Eye_Gaze_Valid,Combined_Eye_Gaze_Origin,Combined_Eye_Gaze_Direction,Left_Eye_Gaze_Valid,Left_Eye_Gaze_Origin,Left_Eye_Gaze_Direction,Right_Eye_Gaze_Valid,Right_Eye_Gaze_Origin,Right_Eye_Gaze_Direction,Left_Eye_Openness_Valid,Left_Eye_Openness,Right_Eye_Openness_Valid,Right_Eye_Openness,Vergence_Distance_Valid,Vergence_Distance,Target
36463164066,"[[0. 0. 0. 0.]
 [0. 0. 0. 0.]
 [0. 0. 0. 0.]
 [0. 0. 0. 0.]]",False,False,[0. 0. 0.],[0. 0. 0.],False,[0. 0. 0.],[0. 0. 0.],False,[0. 0. 0.],[0. 0. 0.],False,0.0,False,0.0,False,0.0,False
36463279786,"[[0. 0. 0. 0.]
 [0. 0. 0. 0.]
 [0. 0. 0. 0.]
 [0. 0. 0. 0.]]",False,False,[0. 0. 0.],[0. 0. 0.],False,[0. 0. 0.],[0. 0. 0.],False,[0. 0. 0.],[0. 0. 0.],False,0.0,False,0.0,False,0.0,False
36463494858,"[[ 0.03104317 -0.9985729   0.04345583  0.        ]
 [-0.99897605 -0.02956545  0.03424213  0.        ]
 [-0.03290847 -0.04447432 -0.99846816  0.        ]
 [-0.05244627  0.03454533 -0.04633138  1.        ]]",True,False,[0. 0. 0.],[0. 0. 0.],False,[0. 0. 0.],[0. 0. 0.],False,[0. 0. 0.],[0. 0. 0.],False,0.0,False,0.0,False,0.0,False
36463494857,"[[ 0.03104317 -0.9985729   0.04345584  0.        ]
 [-0.99897605 -0.02956545  0.03424213  0.        ]
 [-0.03290848 -0.04447433 -0.99846816  0.        ]
 [-0.05244627  0.03454533 -0.04633138  1.        ]]",True,False,[0. 0. 0.],[0. 0. 0.],False,[0. 0. 0.],[0. 0. 0.],False,[0. 0. 0.],[0. 0. 0.],False,0.0,False,0.0,False,0.0,False
36463648389,"[[ 0.03118628 -0.99859256  0.0428989   0.        ]
 [-0.99897295 -0.02972925  0.03419479  0.        ]
 [-0.03287131 -0.04392125 -0.99849415  0.        ]
 [-0.05245876  0.03458784 -0.04631809  1.        ]]",True,False,[0. 0. 0.],[0. 0. 0.],False,[0. 0. 0.],[0. 0. 0.],False,[0. 0. 0.],[0. 0. 0.],False,0.0,False,0.0,False,0.0,False
36463755162,"[[ 0.03118336 -0.9986171   0.04232232  0.        ]
 [-0.9989731  -0.02974594  0.03417011  0.        ]
 [-0.03286394 -0.0433444  -0.9985192   0.        ]
 [-0.05246756  0.03464377 -0.04629146  1.        ]]",True,False,[0. 0. 0.],[0. 0. 0.],False,[0. 0. 0.],[0. 0. 0.],False,[0. 0. 0.],[0. 0. 0.],False,0.0,False,0.0,False,0.0,False
36463865927,"[[ 0.03098989 -0.99865484  0.04156865  0.        ]
 [-0.99897885 -0.02957821  0.03415012  0.        ]
 [-0.03287465 -0.04258451 -0.9985516   0.        ]
 [-0.05246859  0.03472556 -0.04626452  1.        ]]",True,False,[0. 0. 0.],[0. 0. 0.],False,[0. 0. 0.],[0. 0. 0.],False,[0. 0. 0.],[0. 0. 0.],False,0.0,False,0.0,False,0.0,False
36463977039,"[[ 0.03064495 -0.99869895  0.04075997  0.        ]
 [-0.99898946 -0.02926171  0.03411466  0.        ]
 [-0.03287757 -0.04176422 -0.99858654  0.        ]
 [-0.0524604   0.03482687 -0.04624867  1.        ]]",True,False,[0. 0. 0.],[0. 0. 0.],False,[0. 0. 0.],[0. 0. 0.],False,[0. 0. 0.],[0. 0. 0.],False,0.0,False,0.0,False,0.0,False
36464088152,"[[ 0.03027737 -0.99874556  0.03988311  0.        ]
 [-0.99900115 -0.02892494  0.0340599   0.        ]
 [-0.03286355 -0.04087452 -0.9986236   0.        ]
 [-0.05246039  0.0349498  -0.04621324  1.        ]]",True,False,[0. 0. 0.],[0. 0. 0.],False,[0. 0. 0.],[0. 0. 0.],False,[0. 0. 0.],[0. 0. 0.],False,0.0,False,0.0,False,0.0,False
36464199266,"[[ 0.02993536 -0.998794    0.03891522  0.        ]
 [-0.99901277 -0.0286181   0.03397748  0.        ]
 [-0.03282283 -0.03989393 -0.9986646   0.        ]
 [-0.05245331  0.03508044 -0.04617655  1.        ]]",True,False,[0. 0. 0.],[0. 0. 0.],False,[0. 0. 0.],[0. 0. 0.],False,[0. 0. 0.],[0. 0. 0.],False,0.0,False,0.0,False,0.0,False
