Timestamp,Pose,Calibration_Valid,Combined_Eye_Gaze_Valid,Combined_Eye_Gaze_Origin,Combined_Eye_Gaze_Direction,Left_Eye_Gaze_Valid,Left_Eye_Gaze_Origin,Left_Eye_Gaze_Direction,Right_Eye_Gaze_Valid,Right_Eye_Gaze_Origin,Right_Eye_Gaze_Direction,Left_Eye_Openness_Valid,Left_Eye_Openness,Right_Eye_Openness_Valid,Right_Eye_Openness,Vergence_Distance_Valid,Vergence_Distance,Target
37999333723,"[[ 0.15001911 -0.9877201   0.04362783  0.        ]
 [-0.58328587 -0.05278981  0.81054974  0.        ]
 [-0.7982931  -0.14704546 -0.58404255  0.        ]
 [-0.14302304  0.02937204  0.02645206  1.        ]]",True,True,[ 0.03999837 -0.03210709 -0.03886572],[0.05058694 0.48648372 0.872224  ],True,[ 0.03964081 -0.01319903 -0.0393681 ],[0.05064899 0.46733618 0.88262767],True,[ 0.04080424 -0.07315491 -0.03771191],[0.04821075 0.52031815 0.8526106 ],False,0.0,False,0.0,False,0.0,False
37999444834,"[[ 0.15034568 -0.9876712   0.0436106   0.        ]
 [-0.5831556  -0.05297613  0.81063145  0.        ]
 [-0.79832697 -0.1473068  -0.58393073  0.        ]
 [-0.1430749   0.02935811  0.02645075  1.        ]]",True,True,[ 0.03999068 -0.0317085  -0.0388653 ],[0.04975653 0.48520532 0.87298346],True,[ 0.03963105 -0.01322463 -0.03931127],[0.04886241 0.46748984 0.882647  ],True,[ 0.04079783 -0.07315315 -0.037723  ],[0.04680724 0.52383304 0.8505341 ],False,0.0,False,0.0,False,0.0,False
37999555945,"[[ 0.15058815 -0.9876362   0.04356584  0.        ]
 [-0.5830821  -0.05314481  0.81067324  0.        ]
 [-0.79833496 -0.14748025 -0.5838759   0.        ]
 [-0.143125    0.02936108  0.02644017  1.        ]]",True,True,[ 0.03997936 -0.03117353 -0.03887398],[0.04924844 0.48374635 0.8738215 ],True,[ 0.03962765 -0.01320925 -0.03932287],[0.04897465 0.46831134 0.8822051 ],True,[ 0.04078516 -0.07317146 -0.03773249],[0.04691769 0.52080375 0.85238624],False,0.0,False,0.0,False,0.0,False
37999667059,"[[ 0.150608   -0.98764277  0.04334882  0.        ]
 [-0.5830288  -0.05332494  0.8106997   0.        ]
 [-0.79837    -0.14737153 -0.5838554   0.        ]
 [-0.14319098  0.02935959  0.0264203   1.        ]]",True,True,[ 0.03997139 -0.03071058 -0.03888112],[0.04961963 0.48294592 0.87424314],True,[ 0.03964123 -0.01322175 -0.0393141 ],[0.05106804 0.4687004  0.88187987],True,[ 0.04079141 -0.07316229 -0.03772445],[0.04871995 0.5237152  0.85049915],False,0.0,False,0.0,False,0.0,False
37999778171,"[[ 0.15063322 -0.9876522   0.04304546  0.        ]
 [-0.5830085  -0.05358541  0.81069714  0.        ]
 [-0.79838014 -0.14721388 -0.5838814   0.        ]
 [-0.1432324   0.02937738  0.02639443  1.        ]]",True,True,[ 0.03997011 -0.0306162  -0.03887995],[0.04903493 0.4829863  0.8742539 ],True,[ 0.03963798 -0.01323164 -0.03931828],[0.048693   0.46779713 0.8824935 ],True,[ 0.04079615 -0.07315176 -0.03771866],[0.04651386 0.52513194 0.8497487 ],False,0.0,False,0.0,False,0.0,False
37999889283,"[[ 0.15085876 -0.9876264   0.04284891  0.        ]
 [-0.5830671  -0.05389309  0.8106346   0.        ]
 [-0.7982948  -0.14727524 -0.5839828   0.        ]
 [-0.14327063  0.02938688  0.02634063  1.        ]]",True,True,[ 0.03996759 -0.0304944  -0.03888199],[0.04883879 0.48447165 0.87344253],True,[ 0.03963204 -0.01320398 -0.03933227],[0.04923728 0.4735426  0.8793936 ],True,[ 0.04079089 -0.07316233 -0.03773768],[0.04711349 0.52646405 0.84889096],False,0.0,False,0.0,False,0.0,False
38000000395,"[[ 0.15105939 -0.9876049   0.04263455  0.        ]
 [-0.5831713  -0.05420852  0.81053853  0.        ]
 [-0.79818064 -0.14730272 -0.5841316   0.        ]
 [-0.14330424  0.02940324  0.0262832   1.        ]]",True,True,[ 0.03997041 -0.03066968 -0.03887676],[0.04825269 0.48500958 0.87317663],True,[ 0.03963066 -0.01320294 -0.03933213],[0.04804504 0.4703852  0.8811523 ],True,[ 0.04078036 -0.07317949 -0.03774958],[0.04588064 0.5212687  0.8521584 ],False,0.0,False,0.0,False,0.0,False
38000111507,"[[ 0.15103519 -0.98761934  0.04238629  0.        ]
 [-0.58331877 -0.054425    0.810418    0.        ]
 [-0.7980775  -0.1471264  -0.58431697  0.        ]
 [-0.14333531  0.02943922  0.02622336  1.        ]]",True,True,[ 0.03996886 -0.03055766 -0.038873  ],[0.04851106 0.48784435 0.87158173],True,[ 0.03963295 -0.01322342 -0.0393001 ],[0.05015809 0.47122973 0.8805832 ],True,[ 0.04078712 -0.07315889 -0.03773794],[0.04781236 0.5268609  0.84860563],False,0.0,False,0.0,False,0.0,False
38000222620,"[[ 0.15078902 -0.9876665   0.04216063  0.        ]
 [-0.5835136  -0.05449796  0.8102726   0.        ]
 [-0.79798144 -0.1467815  -0.5845345   0.        ]
 [-0.1433629   0.02947231  0.02615985  1.        ]]",True,True,[ 0.03995928 -0.03001479 -0.0388815 ],[0.04806235 0.48829204 0.8713557 ],True,[ 0.03963921 -0.01321128 -0.03930428],[0.04802673 0.47407869 0.87917167],True,[ 0.04079619 -0.07314812 -0.03774171],[0.04584156 0.5294732  0.8470871 ],False,0.0,False,0.0,False,0.0,False
38000333732,"[[ 0.1504898  -0.98772144  0.04194438  0.        ]
 [-0.5837463  -0.05453849  0.81010246  0.        ]
 [-0.79786795 -0.14639714 -0.5847862   0.        ]
 [-0.14338338  0.02950573  0.02608943  1.        ]]",True,True,[ 0.03996944 -0.03037856 -0.03886554],[0.04810564 0.48775104 0.87165636],True,[ 0.03966658 -0.01323439 -0.03928982],[0.04905175 0.47020572 0.88119274],True,[ 0.04082871 -0.07315348 -0.03774704],[0.04683468 0.5278213  0.84806323],False,0.0,False,0.0,False,0.0,False
38000555958,"[[ 0.15104353 -0.9876193   0.04235035  0.        ]
 [-0.58436763 -0.05465245  0.80964625  0.        ]
 [-0.7973079  -0.14703986 -0.5853876   0.        ]
 [-0.14339405  0.02935907  0.02591655  1.        ]]",True,True,[ 0.03999113 -0.03076492 -0.03885548],[0.0499067  0.49014324 0.870212  ],True,[ 0.03971447 -0.01320839 -0.03933042],[0.0536098  0.47608265 0.877765  ],True,[ 0.04086356 -0.07315067 -0.03778217],[0.05083082 0.53104705 0.84581643],False,0.0,False,0.0,False,0.0,False
38000667070,"[[ 0.15249407 -0.98734146  0.04361519  0.        ]
 [-0.5847177  -0.05455434  0.8094004   0.        ]
 [-0.7967752  -0.14893132 -0.5856352   0.        ]
 [-0.14338093  0.02918357  0.02582833  1.        ]]",True,True,[ 0.04001731 -0.03192046 -0.0388228 ],[0.04915418 0.49303415 0.86862034],True,[ 0.0396544  -0.01320342 -0.03929239],[0.04874086 0.47335324 0.8795232 ],True,[ 0.04083802 -0.07313877 -0.03772596],[0.04658413 0.52883744 0.84744376],False,0.0,False,0.0,False,0.0,False
38000778182,"[[ 0.15372354 -0.987094    0.04488477  0.        ]
 [-0.58505625 -0.05431855  0.8091717   0.        ]
 [-0.7962904  -0.15064889 -0.5858555   0.        ]
 [-0.14336412  0.02906963  0.02574354  1.        ]]",True,True,[ 0.04002665 -0.03258319 -0.03880049],[0.04942805 0.49345863 0.86836356],True,[ 0.03961923 -0.01323038 -0.03920576],[0.05089134 0.47372577 0.8792007 ],True,[ 0.04073653 -0.07316263 -0.03778703],[0.04845328 0.530157   0.8465138 ],False,0.0,False,0.0,False,0.0,False
38000778182,"[[ 0.15372354 -0.987094    0.04488477  0.        ]
 [-0.58505625 -0.05431855  0.8091717   0.        ]
 [-0.7962904  -0.15064889 -0.5858555   0.        ]
 [-0.14336412  0.02906963  0.02574354  1.        ]]",True,True,[ 0.04002665 -0.03258319 -0.03880049],[0.04942805 0.49345863 0.86836356],True,[ 0.03961923 -0.01323038 -0.03920576],[0.05089134 0.47372577 0.8792007 ],True,[ 0.04073653 -0.07316263 -0.03778703],[0.04845328 0.530157   0.8465138 ],False,0.0,False,0.0,False,0.0,False
38001000407,"[[ 0.15275413 -0.9872539   0.04467359  0.        ]
 [-0.58597445 -0.05407953  0.8085227   0.        ]
 [-0.7958014  -0.14968267 -0.5867665   0.        ]
 [-0.14336129  0.02914552  0.02556661  1.        ]]",True,True,[ 0.04003625 -0.03349784 -0.03876785],[0.04667127 0.4952131  0.867517  ],True,[ 0.03959716 -0.01318896 -0.03931221],[0.0421675  0.47578365 0.87855107],True,[ 0.04076511 -0.07313835 -0.0377536 ],[0.0403612  0.52959436 0.8472903 ],False,0.0,False,0.0,False,0.0,False
