Timestamp,Pose,Calibration_Valid,Combined_Eye_Gaze_Valid,Combined_Eye_Gaze_Origin,Combined_Eye_Gaze_Direction,Left_Eye_Gaze_Valid,Left_Eye_Gaze_Origin,Left_Eye_Gaze_Direction,Right_Eye_Gaze_Valid,Right_Eye_Gaze_Origin,Right_Eye_Gaze_Direction,Left_Eye_Openness_Valid,Left_Eye_Openness,Right_Eye_Openness_Valid,Right_Eye_Openness,Vergence_Distance_Valid,Vergence_Distance,Target
33605187976,"[[-0.08700454 -0.9951001  -0.04696347  0.        ]
 [-0.886887    0.05590045  0.45859158  0.        ]
 [-0.45371938  0.08155094 -0.8874049   0.        ]
 [-0.03652489  0.11510914 -0.38224137  1.        ]]",True,True,[ 0.04094671 -0.05298949 -0.03765196],[0.13222045 0.11519324 0.9845041 ],True,[ 0.04052605 -0.01634361 -0.03790289],[0.13521942 0.10235411 0.9855148 ],True,[ 0.04130744 -0.07649528 -0.03744255],[0.13396    0.13423239 0.98185354],False,0.0,False,0.0,False,0.0,False
33605354495,"[[-0.08700454 -0.9951001  -0.04696347  0.        ]
 [-0.886887    0.05590045  0.45859158  0.        ]
 [-0.45371938  0.08155094 -0.8874049   0.        ]
 [-0.03652489  0.11510914 -0.38224137  1.        ]]",False,False,[ 0.04094671 -0.05298949 -0.03765196],[0.13222045 0.11519324 0.9845041 ],False,[ 0.04052605 -0.01634361 -0.03790289],[0.13521942 0.10235411 0.9855148 ],False,[ 0.04130744 -0.07649528 -0.03744255],[0.13396    0.13423239 0.98185354],False,0.0,False,0.0,False,0.0,False
33605470157,"[[-0.08700454 -0.9951001  -0.04696347  0.        ]
 [-0.886887    0.05590045  0.45859158  0.        ]
 [-0.45371938  0.08155094 -0.8874049   0.        ]
 [-0.03652489  0.11510914 -0.38224137  1.        ]]",False,False,[ 0.04094671 -0.05298949 -0.03765196],[0.13222045 0.11519324 0.9845041 ],False,[ 0.04052605 -0.01634361 -0.03790289],[0.13521942 0.10235411 0.9855148 ],False,[ 0.04130744 -0.07649528 -0.03744255],[0.13396    0.13423239 0.98185354],False,0.0,False,0.0,False,0.0,False
33605645919,"[[-0.08110476 -0.9955793  -0.04736887  0.        ]
 [-0.8961994   0.05204594  0.44058812  0.        ]
 [-0.43617505  0.07818574 -0.89645875  0.        ]
 [-0.03758647  0.11563911 -0.37522292  1.        ]]",True,False,[ 0.04094671 -0.05298949 -0.03765196],[0.13222045 0.11519324 0.9845041 ],False,[ 0.04052605 -0.01634361 -0.03790289],[0.13521942 0.10235411 0.9855148 ],False,[ 0.04130744 -0.07649528 -0.03744255],[0.13396    0.13423239 0.98185354],False,0.0,False,0.0,False,0.0,False
33605645919,"[[-0.08110476 -0.9955793  -0.04736887  0.        ]
 [-0.8961994   0.05204594  0.44058812  0.        ]
 [-0.43617505  0.07818574 -0.89645875  0.        ]
 [-0.03758647  0.11563911 -0.37522292  1.        ]]",True,False,[ 0.04094671 -0.05298949 -0.03765196],[0.13222045 0.11519324 0.9845041 ],False,[ 0.04052605 -0.01634361 -0.03790289],[0.13521942 0.10235411 0.9855148 ],False,[ 0.04130744 -0.07649528 -0.03744255],[0.13396    0.13423239 0.98185354],False,0.0,False,0.0,False,0.0,False
33605799487,"[[-0.07848501 -0.9958338  -0.04642241  0.        ]
 [-0.9001735   0.05078131  0.4325609   0.        ]
 [-0.4284014   0.0757378  -0.90040874  0.        ]
 [-0.03798534  0.11570532 -0.37288335  1.        ]]",True,False,[ 0.04094671 -0.05298949 -0.03765196],[0.13222045 0.11519324 0.9845041 ],False,[ 0.04052605 -0.01634361 -0.03790289],[0.13521942 0.10235411 0.9855148 ],False,[ 0.04130744 -0.07649528 -0.03744255],[0.13396    0.13423239 0.98185354],False,0.0,False,0.0,False,0.0,False
33605906276,"[[-0.07645965 -0.9960319  -0.04555205  0.        ]
 [-0.9033805   0.04986757  0.4259311   0.        ]
 [-0.42196926  0.07371727 -0.90360856  0.        ]
 [-0.03829974  0.11580655 -0.37120983  1.        ]]",True,False,[ 0.04094671 -0.05298949 -0.03765196],[0.13222045 0.11519324 0.9845041 ],False,[ 0.04052605 -0.01634361 -0.03790289],[0.13521942 0.10235411 0.9855148 ],False,[ 0.04130744 -0.07649528 -0.03744255],[0.13396    0.13423239 0.98185354],False,0.0,False,0.0,False,0.0,False
33606017016,"[[-0.0741272  -0.99625623 -0.04448438  0.        ]
 [-0.9071499   0.0488342   0.41796458  0.        ]
 [-0.41422743  0.07133648 -0.9073738   0.        ]
 [-0.03855883  0.11582479 -0.3696742   1.        ]]",True,False,[ 0.04094671 -0.05298949 -0.03765196],[0.13222045 0.11519324 0.9845041 ],False,[ 0.04052605 -0.01634361 -0.03790289],[0.13521942 0.10235411 0.9855148 ],False,[ 0.04130744 -0.07649528 -0.03744255],[0.13396    0.13423239 0.98185354],False,0.0,False,0.0,False,0.0,False
33606128129,"[[-0.07151377 -0.9965027  -0.04322542  0.        ]
 [-0.9113663   0.04766995  0.4088267   0.        ]
 [-0.40533632  0.06863083 -0.9115881   0.        ]
 [-0.03881706  0.11589555 -0.36805207  1.        ]]",True,False,[ 0.04094671 -0.05298949 -0.03765196],[0.13222045 0.11519324 0.9845041 ],False,[ 0.04052605 -0.01634361 -0.03790289],[0.13521942 0.10235411 0.9855148 ],False,[ 0.04130744 -0.07649528 -0.03744255],[0.13396    0.13423239 0.98185354],False,0.0,False,0.0,False,0.0,False
33606239243,"[[-0.06867206 -0.99676657 -0.04172286  0.        ]
 [-0.9159603   0.04642105  0.39857492  0.        ]
 [-0.3953493   0.0655874  -0.91618645  0.        ]
 [-0.03903097  0.11594489 -0.36649522  1.        ]]",True,False,[ 0.04094671 -0.05298949 -0.03765196],[0.13222045 0.11519324 0.9845041 ],False,[ 0.04052605 -0.01634361 -0.03790289],[0.13521942 0.10235411 0.9855148 ],False,[ 0.04130744 -0.07649528 -0.03744255],[0.13396    0.13423239 0.98185354],False,0.0,False,0.0,False,0.0,False
