Timestamp,time_difference,gaze_velocity,is_fixation_int,fixation_event,fixation_duration,fixation_dispersion,is_saccade_int,saccade_event,saccade_duration,saccade_dispersion,gaze_acceleration,event,fixation_x_mean,fixation_x_std,fixation_y_mean,fixation_y_std,saccade_x_mean,saccade_x_std,saccade_y_mean,saccade_y_std,fixation_x_skew,fixation_y_skew,fixation_x_kurt,fixation_y_kurt,saccade_amplitude,k_coefficient,fixation_path_length,saccade_path_length,fixation_angular_displacement_centroid,angular_displacement_last_sample,saccadic_ratio,angular_displacement_saccade_point,saccade_gaze_velocity_mean,saccade_gaze_velocity_median,saccade_gaze_velocity_max,saccade_gaze_velocity_std_dev,saccade_gaze_velocity_skew,saccade_gaze_velocity_kurtosis,saccade_gaze_acceleration_mean,saccade_gaze_acceleration_median,saccade_gaze_acceleration_max,saccade_gaze_acceleration_std_dev,saccade_gaze_acceleration_skew,saccade_gaze_acceleration_kurtosis,saccade_gaze_velocity_x_mean,saccade_gaze_velocity_x_median,saccade_gaze_velocity_x_max,saccade_gaze_velocity_x_std_dev,saccade_gaze_velocity_x_skew,saccade_gaze_velocity_x_kurtosis,saccade_gaze_velocity_y_mean,saccade_gaze_velocity_y_median,saccade_gaze_velocity_y_max,saccade_gaze_velocity_y_std_dev,saccade_gaze_velocity_x_skew,saccade_gaze_velocity_y_kurtosis,saccade_gaze_acceleration_x_mean,saccade_gaze_acceleration_x_median,saccade_gaze_acceleration_x_max,saccade_gaze_acceleration_x_std_dev,saccade_gaze_acceleration_x_skew,saccade_gaze_acceleration_x_kurtosis,saccade_gaze_acceleration_y_mean,saccade_gaze_acceleration_y_median,saccade_gaze_acceleration_y_max,saccade_gaze_acceleration_y_std_dev,saccade_gaze_acceleration_y_skew,saccade_gaze_acceleration_y_kurtosis,fixation_velocity_mean,dispersion,transition_int
34716587084,0.0111114,5.61972956491879,1,6.0,0.1444475,0.008005449686145348,0,0,0.0,0.0,452.5841034566534,fixation,-0.006086767308725251,0.0013473960038973803,-0.039044040516804414,0.0007372294915685067,0.0,0.0,0.0,0.0,0.2709411067834924,-0.8062401792121201,-1.6425133226343551,-0.30169926897288146,0.0,0.4267674499359353,0.0,0.0,1.498092679218533,134.66220135786423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.226487254129901,89.97648844562167,0
34716698198,0.011111300000000001,3.8963440782048515,1,6.0,0.1444475,0.008005449686145348,0,0,0.0,0.0,-155.1020570692843,fixation,-0.006086767308725251,0.0013473960038973803,-0.039044040516804414,0.0007372294915685067,0.0,0.0,0.0,0.0,0.2709411067834924,-0.8062401792121201,-1.6425133226343551,-0.30169926897288146,0.0,0.42553813604793156,0.0,0.0,1.498092679218533,134.66220135786423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.226487254129901,89.97437950486297,0
34716809311,0.0111114,6.477855623508764,1,6.0,0.1444475,0.008005449686145348,0,0,0.0,0.0,232.32999849739116,fixation,-0.006086767308725251,0.0013473960038973803,-0.039044040516804414,0.0007372294915685067,0.0,0.0,0.0,0.0,0.2709411067834924,-0.8062401792121201,-1.6425133226343551,-0.30169926897288146,0.0,0.42431939756254566,0.0,0.0,1.498092679218533,134.66220135786423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.226487254129901,89.97209202771027,0
34716920425,0.011111300000000001,10.354257675692141,0,0.0,0.0,0.0,1,4,0.0888907,0.04078146976730303,348.8702539021876,saccade,0.0,0.0,0.0,0.0,-0.00923324544338798,0.0034618776767450757,-0.03725677666738599,0.0005853752464332922,0.0,0.0,0.0,0.0,0.005571853637101089,-4.436847414502122,0.0,0.0,0.0,0.0,1642.1208570115448,28.910553547272798,32.67084553255457,14.987835748627276,145.96927246435612,50.0286133552626,2.630494126688809,6.9386876531794766,884.7160447851745,-23.230786816661926,12205.253688950244,5440.750522954395,1.6605091091894928,4.417120522083831,-0.019617407758124938,0.031146868285132936,0.10157812814216008,0.14802159472489845,-1.5818321646908522,2.316506856221169,0.02043860423139184,0.019141574894656368,0.041054618488912994,0.010363233275361679,-1.5818321646908522,2.6836968161386103,3.3560080268400747,1.65236663257239,18.75447538606557,11.294444033147169,0.13507550093184784,-0.5161894474231401,0.2139654368890486,0.08372428308500678,2.8625818942129166,1.4197212609086824,0.6557967198725039,2.8814100898919452,0.0,89.97159599876524,0
34717031538,0.011111200000000002,145.96927246435612,0,0.0,0.0,0.0,1,4,0.0888907,0.04078146976730303,12205.253688950244,saccade,0.0,0.0,0.0,0.0,-0.00923324544338798,0.0034618776767450757,-0.03725677666738599,0.0005853752464332922,0.0,0.0,0.0,0.0,0.005571853637101089,-4.321613163876176,0.0,0.0,0.0,0.0,1642.1208570115448,28.910553547272798,32.67084553255457,14.987835748627276,145.96927246435612,50.0286133552626,2.630494126688809,6.9386876531794766,884.7160447851745,-23.230786816661926,12205.253688950244,5440.750522954395,1.6605091091894928,4.417120522083831,-0.019617407758124938,0.031146868285132936,0.10157812814216008,0.14802159472489845,-1.5818321646908522,2.316506856221169,0.02043860423139184,0.019141574894656368,0.041054618488912994,0.010363233275361679,-1.5818321646908522,2.6836968161386103,3.3560080268400747,1.65236663257239,18.75447538606557,11.294444033147169,0.13507550093184784,-0.5161894474231401,0.2139654368890486,0.08372428308500678,2.8625818942129166,1.4197212609086824,0.6557967198725039,2.8814100898919452,0.0,89.97106374270487,0
34717142650,0.0222228,16.936408285936036,0,0.0,0.0,0.0,1,4,0.0888907,0.04078146976730303,-5806.327923502892,saccade,0.0,0.0,0.0,0.0,-0.00923324544338798,0.0034618776767450757,-0.03725677666738599,0.0005853752464332922,0.0,0.0,0.0,0.0,0.005571853637101089,-4.216422299649969,0.0,0.0,0.0,0.0,1642.1208570115448,28.910553547272798,32.67084553255457,14.987835748627276,145.96927246435612,50.0286133552626,2.630494126688809,6.9386876531794766,884.7160447851745,-23.230786816661926,12205.253688950244,5440.750522954395,1.6605091091894928,4.417120522083831,-0.019617407758124938,0.031146868285132936,0.10157812814216008,0.14802159472489845,-1.5818321646908522,2.316506856221169,0.02043860423139184,0.019141574894656368,0.041054618488912994,0.010363233275361679,-1.5818321646908522,2.6836968161386103,3.3560080268400747,1.65236663257239,18.75447538606557,11.294444033147169,0.13507550093184784,-0.5161894474231401,0.2139654368890486,0.08372428308500678,2.8625818942129166,1.4197212609086824,0.6557967198725039,2.8814100898919452,0.0,89.97050087379954,0
34717364878,0.011111300000000001,16.67828404438006,0,0.0,0.0,0.0,1,4,0.0888907,0.04078146976730303,-23.230786816661926,saccade,0.0,0.0,0.0,0.0,-0.00923324544338798,0.0034618776767450757,-0.03725677666738599,0.0005853752464332922,0.0,0.0,0.0,0.0,0.005571853637101089,-4.119851315046818,0.0,0.0,0.0,0.0,1642.1208570115448,28.910553547272798,32.67084553255457,14.987835748627276,145.96927246435612,50.0286133552626,2.630494126688809,6.9386876531794766,884.7160447851745,-23.230786816661926,12205.253688950244,5440.750522954395,1.6605091091894928,4.417120522083831,-0.019617407758124938,0.031146868285132936,0.10157812814216008,0.14802159472489845,-1.5818321646908522,2.316506856221169,0.02043860423139184,0.019141574894656368,0.041054618488912994,0.010363233275361679,-1.5818321646908522,2.6836968161386103,3.3560080268400747,1.65236663257239,18.75447538606557,11.294444033147169,0.13507550093184784,-0.5161894474231401,0.2139654368890486,0.08372428308500678,2.8625818942129166,1.4197212609086824,0.6557967198725039,2.8814100898919452,0.0,89.96959030006927,0
34717475991,0.0111114,12.997891478288196,0,0.0,0.0,0.0,1,4,0.0888907,0.04078146976730303,-331.22671905357237,saccade,0.0,0.0,0.0,0.0,-0.00923324544338798,0.0034618776767450757,-0.03725677666738599,0.0005853752464332922,0.0,0.0,0.0,0.0,0.005571853637101089,-4.030745605412813,0.0,0.0,0.0,0.0,1642.1208570115448,28.910553547272798,32.67084553255457,14.987835748627276,145.96927246435612,50.0286133552626,2.630494126688809,6.9386876531794766,884.7160447851745,-23.230786816661926,12205.253688950244,5440.750522954395,1.6605091091894928,4.417120522083831,-0.019617407758124938,0.031146868285132936,0.10157812814216008,0.14802159472489845,-1.5818321646908522,2.316506856221169,0.02043860423139184,0.019141574894656368,0.041054618488912994,0.010363233275361679,-1.5818321646908522,2.6836968161386103,3.3560080268400747,1.65236663257239,18.75447538606557,11.294444033147169,0.13507550093184784,-0.5161894474231401,0.2139654368890486,0.08372428308500678,2.8625818942129166,1.4197212609086824,0.6557967198725039,2.8814100898919452,0.0,89.96929706547985,0
34717587105,0.011111300000000001,14.987835748627276,0,0.0,0.0,0.0,1,4,0.0888907,0.04078146976730303,179.09193976754116,saccade,0.0,0.0,0.0,0.0,-0.00923324544338798,0.0034618776767450757,-0.03725677666738599,0.0005853752464332922,0.0,0.0,0.0,0.0,0.005571853637101089,-3.9481574292202506,0.0,0.0,0.0,0.0,1642.1208570115448,28.910553547272798,32.67084553255457,14.987835748627276,145.96927246435612,50.0286133552626,2.630494126688809,6.9386876531794766,884.7160447851745,-23.230786816661926,12205.253688950244,5440.750522954395,1.6605091091894928,4.417120522083831,-0.019617407758124938,0.031146868285132936,0.10157812814216008,0.14802159472489845,-1.5818321646908522,2.316506856221169,0.02043860423139184,0.019141574894656368,0.041054618488912994,0.010363233275361679,-1.5818321646908522,2.6836968161386103,3.3560080268400747,1.65236663257239,18.75447538606557,11.294444033147169,0.13507550093184784,-0.5161894474231401,0.2139654368890486,0.08372428308500678,2.8625818942129166,1.4197212609086824,0.6557967198725039,2.8814100898919452,0.0,89.96898109677264,0
34717698218,0.0111114,10.771969030602174,0,0.0,0.0,0.0,1,4,0.0888907,0.04078146976730303,-379.4181397506257,saccade,0.0,0.0,0.0,0.0,-0.00923324544338798,0.0034618776767450757,-0.03725677666738599,0.0005853752464332922,0.0,0.0,0.0,0.0,0.005571853637101089,-3.8713005149267747,0.0,0.0,0.0,0.0,1642.1208570115448,28.910553547272798,32.67084553255457,14.987835748627276,145.96927246435612,50.0286133552626,2.630494126688809,6.9386876531794766,884.7160447851745,-23.230786816661926,12205.253688950244,5440.750522954395,1.6605091091894928,4.417120522083831,-0.019617407758124938,0.031146868285132936,0.10157812814216008,0.14802159472489845,-1.5818321646908522,2.316506856221169,0.02043860423139184,0.019141574894656368,0.041054618488912994,0.010363233275361679,-1.5818321646908522,2.6836968161386103,3.3560080268400747,1.65236663257239,18.75447538606557,11.294444033147169,0.13507550093184784,-0.5161894474231401,0.2139654368890486,0.08372428308500678,2.8625818942129166,1.4197212609086824,0.6557967198725039,2.8814100898919452,0.0,89.96864078835101,0
34717809332,0.011111500000000002,4.9963165089734405,0,0.0,0.0,0.0,0,0,0.0,0.0,-519.7905342778862,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7805481982082512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.96828402719557,0
34717920447,0.011111300000000001,6.5930558862024125,0,0.0,0.0,0.0,0,0,0.0,0.0,143.7041009808908,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7759848275114408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.96792323406981,0
34718031560,0.0222228,3.3089668652849182,0,0.0,0.0,0.0,0,0,0.0,0.0,-147.78016365703215,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.771495701372743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.96756529938581,0
34718253788,0.011111200000000002,10.52793069079428,0,0.0,0.0,0.0,0,0,0.0,0.0,649.701546683469,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7670788847678749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.96747071220766,0
34718364900,0.0111114,6.725897185213973,1,7.0,0.7411730000000001,0.006457603069331027,0,0,0.0,0.0,-342.17411897513426,fixation,-0.010896280239510881,0.002102214251316376,-0.035290125138854614,0.00034368399012048095,0.0,0.0,0.0,0.0,0.27479459768682096,0.21442147327801908,0.1733784372159355,-1.0095647247098913,0.0,5.613461095336606,0.0,0.0,1.7879184126844843,102.82689845295673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.110365011675414,89.96711554065244,0
34718476014,0.011111300000000001,5.7541943723644025,1,7.0,0.7411730000000001,0.006457603069331027,0,0,0.0,0.0,-87.45176647643123,fixation,-0.010896280239510881,0.002102214251316376,-0.035290125138854614,0.00034368399012048095,0.0,0.0,0.0,0.0,0.27479459768682096,0.21442147327801908,0.1733784372159355,-1.0095647247098913,0.0,5.241077425976071,0.0,0.0,1.7879184126844843,102.82689845295673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.110365011675414,89.9665186121081,0
34718587127,0.011111300000000001,7.241656227340052,1,7.0,0.7411730000000001,0.006457603069331027,0,0,0.0,0.0,133.8692911698586,fixation,-0.010896280239510881,0.002102214251316376,-0.035290125138854614,0.00034368399012048095,0.0,0.0,0.0,0.0,0.27479459768682096,0.21442147327801908,0.1733784372159355,-1.0095647247098913,0.0,4.936316463463772,0.0,0.0,1.7879184126844843,102.82689845295673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.110365011675414,89.96604398559823,0
