Timestamp,time_difference,gaze_velocity,is_fixation_int,fixation_event,fixation_duration,fixation_dispersion,is_saccade_int,saccade_event,saccade_duration,saccade_dispersion,gaze_acceleration,event,fixation_x_mean,fixation_x_std,fixation_y_mean,fixation_y_std,saccade_x_mean,saccade_x_std,saccade_y_mean,saccade_y_std,fixation_x_skew,fixation_y_skew,fixation_x_kurt,fixation_y_kurt,saccade_amplitude,k_coefficient,fixation_path_length,saccade_path_length,fixation_angular_displacement_centroid,angular_displacement_last_sample,saccadic_ratio,angular_displacement_saccade_point,saccade_gaze_velocity_mean,saccade_gaze_velocity_median,saccade_gaze_velocity_max,saccade_gaze_velocity_std_dev,saccade_gaze_velocity_skew,saccade_gaze_velocity_kurtosis,saccade_gaze_acceleration_mean,saccade_gaze_acceleration_median,saccade_gaze_acceleration_max,saccade_gaze_acceleration_std_dev,saccade_gaze_acceleration_skew,saccade_gaze_acceleration_kurtosis,saccade_gaze_velocity_x_mean,saccade_gaze_velocity_x_median,saccade_gaze_velocity_x_max,saccade_gaze_velocity_x_std_dev,saccade_gaze_velocity_x_skew,saccade_gaze_velocity_x_kurtosis,saccade_gaze_velocity_y_mean,saccade_gaze_velocity_y_median,saccade_gaze_velocity_y_max,saccade_gaze_velocity_y_std_dev,saccade_gaze_velocity_x_skew,saccade_gaze_velocity_y_kurtosis,saccade_gaze_acceleration_x_mean,saccade_gaze_acceleration_x_median,saccade_gaze_acceleration_x_max,saccade_gaze_acceleration_x_std_dev,saccade_gaze_acceleration_x_skew,saccade_gaze_acceleration_x_kurtosis,saccade_gaze_acceleration_y_mean,saccade_gaze_acceleration_y_median,saccade_gaze_acceleration_y_max,saccade_gaze_acceleration_y_std_dev,saccade_gaze_acceleration_y_skew,saccade_gaze_acceleration_y_kurtosis,fixation_velocity_mean,dispersion,transition_int
36472794186,0.0111114,4.4684513932181185,1,3.0,0.2373154,0.007816456108267584,0,0,0.0,0.0,-19.211339364111204,fixation,-0.004216401375532167,0.004050896528539683,0.00013679337630306094,0.0007031794924192349,0.0,0.0,0.0,0.0,-0.32877791067250384,0.6224410433538353,-1.1984414815541724,-0.8225861649985227,0.0,0.45394474095368487,0.024913407020004406,0.0,2.8249100773382105,121.75526984046138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32413367707448,89.99963218035452,0
36472905300,0.011111200000000002,2.757401229288505,1,3.0,0.2373154,0.007816456108267584,0,0,0.0,0.0,-153.99328280740275,fixation,-0.004216401375532167,0.004050896528539683,0.00013679337630306094,0.0007031794924192349,0.0,0.0,0.0,0.0,-0.32877791067250384,0.6224410433538353,-1.1984414815541724,-0.8225861649985227,0.0,0.4502238388879153,0.004554277859976184,0.0,2.8249100773382105,121.75526984046138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32413367707448,89.99959559709198,0
36473016412,0.0111114,0.9112488972709628,1,3.0,0.2373154,0.007816456108267584,0,0,0.0,0.0,-166.14938999743885,fixation,-0.004216401375532167,0.004050896528539683,0.00013679337630306094,0.0007031794924192349,0.0,0.0,0.0,0.0,-0.32877791067250384,0.6224410433538353,-1.1984414815541724,-0.8225861649985227,0.0,0.44659317354318834,0.003295385633115782,0.0,2.8249100773382105,121.75526984046138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32413367707448,89.99955545654,0
36473127526,0.011111200000000002,6.314355250584794,1,3.0,0.2373154,0.007816456108267584,0,0,0.0,0.0,486.27568159279195,fixation,-0.004216401375532167,0.004050896528539683,0.00013679337630306094,0.0007031794924192349,0.0,0.0,0.0,0.0,-0.32877791067250384,0.6224410433538353,-1.1984414815541724,-0.8225861649985227,0.0,0.4430491476623797,0.016664591279881215,0.0,2.8249100773382105,121.75526984046138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32413367707448,89.99951219592832,0
36473238638,0.022222600000000002,3.9090875435926584,1,3.0,0.2373154,0.007816456108267584,0,0,0.0,0.0,-108.2352068161302,fixation,-0.004216401375532167,0.004050896528539683,0.00013679337630306094,0.0007031794924192349,0.0,0.0,0.0,0.0,-0.32877791067250384,0.6224410433538353,-1.1984414815541724,-0.8225861649985227,0.0,0.4395883620161947,0.022644275020047462,0.0,2.8249100773382105,121.75526984046138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32413367707448,89.9994653420947,0
36473460864,0.0111985,4.126041547030797,1,3.0,0.2373154,0.007816456108267584,0,0,0.0,0.0,19.3734878276679,fixation,-0.004216401375532167,0.004050896528539683,0.00013679337630306094,0.0007031794924192349,0.0,0.0,0.0,0.0,-0.32877791067250384,0.6224410433538353,-1.1984414815541724,-0.8225861649985227,0.0,0.4362076015771448,0.01399680235581921,0.0,2.8249100773382105,121.75526984046138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32413367707448,89.9993553376919,0
36473572849,0.0154131,2.2596950666844386,1,3.0,0.2373154,0.007816456108267584,0,0,0.0,0.0,-121.08832618657887,fixation,-0.004216401375532167,0.004050896528539683,0.00013679337630306094,0.0007031794924192349,0.0,0.0,0.0,0.0,-0.32877791067250384,0.6224410433538353,-1.1984414815541724,-0.8225861649985227,0.0,0.4329038228574444,0.012440518412055965,0.0,2.8249100773382105,121.75526984046138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32413367707448,89.99929268124208,0
36473726980,0.010700200000000002,2.866871101499327,1,3.0,0.2373154,0.007816456108267584,0,0,0.0,0.0,56.744363172173244,fixation,-0.004216401375532167,0.004050896528539683,0.00013679337630306094,0.0007031794924192349,0.0,0.0,0.0,0.0,-0.32877791067250384,0.6224410433538353,-1.1984414815541724,-0.8225861649985227,0.0,0.42967414229658485,0.01739726788809682,0.0,2.8249100773382105,121.75526984046138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32413367707448,89.99922529448338,0
36473833982,0.011062800000000001,6.231264864728506,1,3.0,0.2373154,0.007816456108267584,0,0,0.0,0.0,304.1177426356057,fixation,-0.004216401375532167,0.004050896528539683,0.00013679337630306094,0.0007031794924192349,0.0,0.0,0.0,0.0,-0.32877791067250384,0.6224410433538353,-1.1984414815541724,-0.8225861649985227,0.0,0.4265158255971046,0.028099750433166638,0.0,2.8249100773382105,121.75526984046138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32413367707448,89.99914903744627,0
36473944610,0.0111111,118.54686985858866,0,0.0,0.0,0.0,1,4,0.05555650000000001,0.03543030357609663,10108.414557861972,saccade,0.0,0.0,0.0,0.0,-0.016320729855059068,0.003926304335740712,0.0024251949471606263,0.0005039923767850002,0.0,0.0,0.0,0.0,0.007889312018793374,-7.403080133598136,0.0,0.0029668167383094524,0.0,0.0,2133.807382729089,18.468956576916934,62.89361708258612,59.484516885781886,118.54686985858866,56.25067256407933,0.056384378087564524,-5.673474984910156,184.90871059889056,-666.0696993236327,10108.414557861972,7490.321107092267,0.6634791099969722,1.612619965505207,-0.19141207429639992,-0.16156446890502923,0.043516815387733075,0.24757488337914615,-0.3938191679253929,-3.2068426463843345,0.02780131437031312,0.028754571358960833,0.03759539826331019,0.010391140061230536,-0.3938191679253929,-4.231386373069832,-3.407815405892076,5.927927244185256,16.457832790818067,27.33245507632231,-1.3883732669196773,1.3828517847217086,0.1445845478774127,0.025737670155032616,1.39693793170433,0.9527234801381338,0.6796826732144563,0.7943840042414472,0.0,89.99906592134553,0
36474055721,0.011111600000000001,104.13327766191817,0,0.0,0.0,0.0,1,4,0.05555650000000001,0.03543030357609663,-1297.1662223865592,saccade,0.0,0.0,0.0,0.0,-0.016320729855059068,0.003926304335740712,0.0024251949471606263,0.0005039923767850002,0.0,0.0,0.0,0.0,0.007889312018793374,-6.597462443532976,0.0,0.001323021813301249,0.0,0.0,2133.807382729089,18.468956576916934,62.89361708258612,59.484516885781886,118.54686985858866,56.25067256407933,0.056384378087564524,-5.673474984910156,184.90871059889056,-666.0696993236327,10108.414557861972,7490.321107092267,0.6634791099969722,1.612619965505207,-0.19141207429639992,-0.16156446890502923,0.043516815387733075,0.24757488337914615,-0.3938191679253929,-3.2068426463843345,0.02780131437031312,0.028754571358960833,0.03759539826331019,0.010391140061230536,-0.3938191679253929,-4.231386373069832,-3.407815405892076,5.927927244185256,16.457832790818067,27.33245507632231,-1.3883732669196773,1.3828517847217086,0.1445845478774127,0.025737670155032616,1.39693793170433,0.9527234801381338,0.6796826732144563,0.7943840042414472,0.0,89.99897796956404,0
36474166837,0.011111300000000001,14.8357561096456,0,0.0,0.0,0.0,1,4,0.05555650000000001,0.03543030357609663,-8036.640316819145,saccade,0.0,0.0,0.0,0.0,-0.016320729855059068,0.003926304335740712,0.0024251949471606263,0.0005039923767850002,0.0,0.0,0.0,0.0,0.007889312018793374,-6.034558826631774,0.0,0.015274100060682047,0.0,0.0,2133.807382729089,18.468956576916934,62.89361708258612,59.484516885781886,118.54686985858866,56.25067256407933,0.056384378087564524,-5.673474984910156,184.90871059889056,-666.0696993236327,10108.414557861972,7490.321107092267,0.6634791099969722,1.612619965505207,-0.19141207429639992,-0.16156446890502923,0.043516815387733075,0.24757488337914615,-0.3938191679253929,-3.2068426463843345,0.02780131437031312,0.028754571358960833,0.03759539826331019,0.010391140061230536,-0.3938191679253929,-4.231386373069832,-3.407815405892076,5.927927244185256,16.457832790818067,27.33245507632231,-1.3883732669196773,1.3828517847217086,0.1445845478774127,0.025737670155032616,1.39693793170433,0.9527234801381338,0.6796826732144563,0.7943840042414472,0.0,89.9988854140842,0
36474277950,0.022222500000000003,14.058564700192054,0,0.0,0.0,0.0,1,4,0.05555650000000001,0.03543030357609663,-34.97317626070626,saccade,0.0,0.0,0.0,0.0,-0.016320729855059068,0.003926304335740712,0.0024251949471606263,0.0005039923767850002,0.0,0.0,0.0,0.0,0.007889312018793374,-5.608533133539217,0.0,0.004973754718845548,0.0,0.0,2133.807382729089,18.468956576916934,62.89361708258612,59.484516885781886,118.54686985858866,56.25067256407933,0.056384378087564524,-5.673474984910156,184.90871059889056,-666.0696993236327,10108.414557861972,7490.321107092267,0.6634791099969722,1.612619965505207,-0.19141207429639992,-0.16156446890502923,0.043516815387733075,0.24757488337914615,-0.3938191679253929,-3.2068426463843345,0.02780131437031312,0.028754571358960833,0.03759539826331019,0.010391140061230536,-0.3938191679253929,-4.231386373069832,-3.407815405892076,5.927927244185256,16.457832790818067,27.33245507632231,-1.3883732669196773,1.3828517847217086,0.1445845478774127,0.025737670155032616,1.39693793170433,0.9527234801381338,0.6796826732144563,0.7943840042414472,0.0,89.99878776849374,0
36474500175,0.011111300000000001,6.2080458024742695,1,4.0,0.30000540000000003,0.007321268861454199,0,0,0.0,0.0,-706.5346897048755,fixation,-0.02257156915364904,0.005610922178584152,0.009409913965113877,0.003207864379838389,0.0,0.0,0.0,0.0,-0.5091250011080236,-0.21301918723609167,-1.2159167091824774,-1.180934211334136,0.0,1.220927365921229,0.01160320829305856,0.0,2.768939610787442,157.6385065242148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.351435174776769,89.99857803485651,0
36474611288,0.011111300000000001,5.395469946416993,1,4.0,0.30000540000000003,0.007321268861454199,0,0,0.0,0.0,-73.13058382522985,fixation,-0.02257156915364904,0.005610922178584152,0.009409913965113877,0.003207864379838389,0.0,0.0,0.0,0.0,-0.5091250011080236,-0.21301918723609167,-1.2159167091824774,-1.180934211334136,0.0,1.2088560728103368,0.021897132784119658,0.0,2.768939610787442,157.6385065242148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.351435174776769,89.9984662265715,0
36474722401,0.011111300000000001,9.124563075304339,1,4.0,0.30000540000000003,0.007321268861454199,0,0,0.0,0.0,335.61267618436597,fixation,-0.02257156915364904,0.005610922178584152,0.009409913965113877,0.003207864379838389,0.0,0.0,0.0,0.0,-0.5091250011080236,-0.21301918723609167,-1.2159167091824774,-1.180934211334136,0.0,1.1971478480816655,0.026259307976932014,0.0,2.768939610787442,157.6385065242148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.351435174776769,89.99834937185847,0
36474833514,0.011111300000000001,1.516124629108805,1,4.0,0.30000540000000003,0.007321268861454199,0,0,0.0,0.0,-684.7478194446674,fixation,-0.02257156915364904,0.005610922178584152,0.009409913965113877,0.003207864379838389,0.0,0.0,0.0,0.0,-0.5091250011080236,-0.21301918723609167,-1.2159167091824774,-1.180934211334136,0.0,1.1857844092421472,0.011427337250476467,0.0,2.768939610787442,157.6385065242148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.351435174776769,89.9982274408105,0
36474944627,0.0111114,2.1763650240055843,1,4.0,0.30000540000000003,0.007321268861454199,0,0,0.0,0.0,59.42009061835405,fixation,-0.02257156915364904,0.005610922178584152,0.009409913965113877,0.003207864379838389,0.0,0.0,0.0,0.0,-0.5091250011080236,-0.21301918723609167,-1.2159167091824774,-1.180934211334136,0.0,1.1747487589236734,0.01850247074828003,0.0,2.768939610787442,157.6385065242148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.351435174776769,89.99809661633938,0
36475055741,0.011111200000000002,1.6925743006310952,1,4.0,0.30000540000000003,0.007321268861454199,0,0,0.0,0.0,-43.5408167771698,fixation,-0.02257156915364904,0.005610922178584152,0.009409913965113877,0.003207864379838389,0.0,0.0,0.0,0.0,-0.5091250011080236,-0.21301918723609167,-1.2159167091824774,-1.180934211334136,0.0,1.1640250696968497,0.0023939345330429053,0.0,2.768939610787442,157.6385065242148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.351435174776769,89.99801659140066,0
36475166853,0.0111114,1.8837459163970018,1,4.0,0.30000540000000003,0.007321268861454199,0,0,0.0,0.0,17.204998088981288,fixation,-0.02257156915364904,0.005610922178584152,0.009409913965113877,0.003207864379838389,0.0,0.0,0.0,0.0,-0.5091250011080236,-0.21301918723609167,-1.2159167091824774,-1.180934211334136,0.0,1.1535985813534553,0.004714331888463338,0.0,2.768939610787442,157.6385065242148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.351435174776769,89.99787328394233,0
