Timestamp,time_difference,gaze_velocity,is_fixation_int,fixation_event,fixation_duration,fixation_dispersion,is_saccade_int,saccade_event,saccade_duration,saccade_dispersion,gaze_acceleration,event,fixation_x_mean,fixation_x_std,fixation_y_mean,fixation_y_std,saccade_x_mean,saccade_x_std,saccade_y_mean,saccade_y_std,fixation_x_skew,fixation_y_skew,fixation_x_kurt,fixation_y_kurt,saccade_amplitude,k_coefficient,fixation_path_length,saccade_path_length,fixation_angular_displacement_centroid,angular_displacement_last_sample,saccadic_ratio,angular_displacement_saccade_point,saccade_gaze_velocity_mean,saccade_gaze_velocity_median,saccade_gaze_velocity_max,saccade_gaze_velocity_std_dev,saccade_gaze_velocity_skew,saccade_gaze_velocity_kurtosis,saccade_gaze_acceleration_mean,saccade_gaze_acceleration_median,saccade_gaze_acceleration_max,saccade_gaze_acceleration_std_dev,saccade_gaze_acceleration_skew,saccade_gaze_acceleration_kurtosis,saccade_gaze_velocity_x_mean,saccade_gaze_velocity_x_median,saccade_gaze_velocity_x_max,saccade_gaze_velocity_x_std_dev,saccade_gaze_velocity_x_skew,saccade_gaze_velocity_x_kurtosis,saccade_gaze_velocity_y_mean,saccade_gaze_velocity_y_median,saccade_gaze_velocity_y_max,saccade_gaze_velocity_y_std_dev,saccade_gaze_velocity_x_skew,saccade_gaze_velocity_y_kurtosis,saccade_gaze_acceleration_x_mean,saccade_gaze_acceleration_x_median,saccade_gaze_acceleration_x_max,saccade_gaze_acceleration_x_std_dev,saccade_gaze_acceleration_x_skew,saccade_gaze_acceleration_x_kurtosis,saccade_gaze_acceleration_y_mean,saccade_gaze_acceleration_y_median,saccade_gaze_acceleration_y_max,saccade_gaze_acceleration_y_std_dev,saccade_gaze_acceleration_y_skew,saccade_gaze_acceleration_y_kurtosis,fixation_velocity_mean,transition_int,dispersion
36630272869,0.011111200000000002,1.8827560180814933,0,0.0,0.0,0.0,0,0,0.0,0.0,-171.61437305960467,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6879087789844716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,89.98621131105203
36630383981,0.0111114,3.3736705258144832,0,0.0,0.0,0.0,0,0,0.0,0.0,134.17881704672587,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6846482329907596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,89.98576508520767
36630495095,0.011111300000000001,3.2768145673611655,0,0.0,0.0,0.0,0,0,0.0,0.0,-8.716888073701343,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6813991610400216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,89.98529335459958
36630606208,0.011111300000000001,1.9904105630911724,0,0.0,0.0,0.0,0,0,0.0,0.0,-115.77439221963164,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6781614501483576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,89.98480226565097
36630717321,0.011111300000000001,3.1733938246815216,0,0.0,0.0,0.0,0,0,0.0,0.0,106.46668360951006,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6749349885907646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,89.98428993395008
36630828434,0.011111200000000002,6.911199183882386,0,0.0,0.0,0.0,0,0,0.0,0.0,336.3997911297487,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6717196658809618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,89.98375486805118
36630939546,0.011111500000000002,4.72830514990231,0,0.0,0.0,0.0,0,0,0.0,0.0,-196.45358718265538,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6685153727515889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,89.98320607993398
36631050661,0.011111200000000002,26.0937953629741,0,0.0,0.0,0.0,1,34,0.055556400000000006,0.0557204335009832,1922.8787361465713,saccade,0.0,0.0,0.0,0.0,-0.01226843003703305,0.0017807970931681524,0.01121404025695088,0.00019395292882221603,0.0,0.0,0.0,0.0,0.0026417133435225654,-3.96826184103096,0.0,0.0,0.0,0.0,2427.887530102908,3.767301312758034,46.415187832478,19.362392649297185,134.88469077740922,59.33538140228651,1.9304358698618325,3.7451587377225444,-1059.0837768314082,935.3524160918671,4895.507070029389,6933.868115624145,-1.488765624179917,2.5254601902162754,0.05781317355967812,0.0058636486985004874,0.30639682440476457,0.17139679073465683,1.5955844713277334,2.998078438488477,-0.006637820494481022,-0.004459110707041749,-0.002821103097369342,0.005505796770911496,1.5955844713277334,3.6342794696677707,-2.1839940119033496,-0.11934776367947174,26.896579005972917,25.54242405429169,-0.4806948213844105,1.626752741145081,0.08732321876208601,-0.013380618552091873,0.9156333859144598,0.6065041284936481,0.952116639800887,1.912610576523429,0.0,1,89.98293042033343
36631161773,0.022222600000000002,134.88469077740922,0,0.0,0.0,0.0,1,34,0.055556400000000006,0.0557204335009832,4895.507070029389,saccade,0.0,0.0,0.0,0.0,-0.01226843003703305,0.0017807970931681524,0.01121404025695088,0.00019395292882221603,0.0,0.0,0.0,0.0,0.0026417133435225654,-3.9162455676012398,0.0,0.0,0.0,0.0,2427.887530102908,3.767301312758034,46.415187832478,19.362392649297185,134.88469077740922,59.33538140228651,1.9304358698618325,3.7451587377225444,-1059.0837768314082,935.3524160918671,4895.507070029389,6933.868115624145,-1.488765624179917,2.5254601902162754,0.05781317355967812,0.0058636486985004874,0.30639682440476457,0.17139679073465683,1.5955844713277334,2.998078438488477,-0.006637820494481022,-0.004459110707041749,-0.002821103097369342,0.005505796770911496,1.5955844713277334,3.6342794696677707,-2.1839940119033496,-0.11934776367947174,26.896579005972917,25.54242405429169,-0.4806948213844105,1.626752741145081,0.08732321876208601,-0.013380618552091873,0.9156333859144598,0.6065041284936481,0.952116639800887,1.912610576523429,0.0,1,89.98230643831886
36631383999,0.0111114,12.630989935620272,0,0.0,0.0,0.0,1,34,0.055556400000000006,0.0557204335009832,-11002.547009538755,saccade,0.0,0.0,0.0,0.0,-0.01226843003703305,0.0017807970931681524,0.01121404025695088,0.00019395292882221603,0.0,0.0,0.0,0.0,0.0026417133435225654,-3.871300636145047,0.0,0.0,0.0,0.0,2427.887530102908,3.767301312758034,46.415187832478,19.362392649297185,134.88469077740922,59.33538140228651,1.9304358698618325,3.7451587377225444,-1059.0837768314082,935.3524160918671,4895.507070029389,6933.868115624145,-1.488765624179917,2.5254601902162754,0.05781317355967812,0.0058636486985004874,0.30639682440476457,0.17139679073465683,1.5955844713277334,2.998078438488477,-0.006637820494481022,-0.004459110707041749,-0.002821103097369342,0.005505796770911496,1.5955844713277334,3.6342794696677707,-2.1839940119033496,-0.11934776367947174,26.896579005972917,25.54242405429169,-0.4806948213844105,1.626752741145081,0.08732321876208601,-0.013380618552091873,0.9156333859144598,0.6065041284936481,0.952116639800887,1.912610576523429,0.0,1,89.98106423578129
36631495113,0.011111200000000002,12.051275253908397,0,0.0,0.0,0.0,1,34,0.055556400000000006,0.0557204335009832,-52.17390396283708,saccade,0.0,0.0,0.0,0.0,-0.01226843003703305,0.0017807970931681524,0.01121404025695088,0.00019395292882221603,0.0,0.0,0.0,0.0,0.0026417133435225654,-3.8278126482776673,0.0,0.0,0.0,0.0,2427.887530102908,3.767301312758034,46.415187832478,19.362392649297185,134.88469077740922,59.33538140228651,1.9304358698618325,3.7451587377225444,-1059.0837768314082,935.3524160918671,4895.507070029389,6933.868115624145,-1.488765624179917,2.5254601902162754,0.05781317355967812,0.0058636486985004874,0.30639682440476457,0.17139679073465683,1.5955844713277334,2.998078438488477,-0.006637820494481022,-0.004459110707041749,-0.002821103097369342,0.005505796770911496,1.5955844713277334,3.6342794696677707,-2.1839940119033496,-0.11934776367947174,26.896579005972917,25.54242405429169,-0.4806948213844105,1.626752741145081,0.08732321876208601,-0.013380618552091873,0.9156333859144598,0.6065041284936481,0.952116639800887,1.912610576523429,0.0,1,89.98045307090858
36631606225,0.011111300000000001,8.664648954415737,0,0.0,0.0,0.0,0,0,0.0,0.0,-304.79118550418576,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6298466259255077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,89.97982702403338
36631717338,0.0111114,6.412481177245223,0,0.0,0.0,0.0,0,0,0.0,0.0,-202.68983000976607,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6271105200152302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,89.98053837338713
36631828452,0.011111200000000002,3.559579668397066,0,0.0,0.0,0.0,0,0,0.0,0.0,-256.75908172368025,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6243828488885957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,89.98138197775441
36631939564,0.011111300000000001,0.3513505194094496,0,0.0,0.0,0.0,0,0,0.0,0.0,-288.7357149017321,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.621663542284482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,89.98219976380322
36632050677,0.0111114,7.00298598131763,0,0.0,0.0,0.0,0,0,0.0,0.0,598.6316271494303,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6189525306303335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,89.98299096404769
36632161791,0.011111300000000001,9.46443930033553,0,0.0,0.0,0.0,0,0,0.0,0.0,221.52703275205417,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.616249745032726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,89.98375687063142
36632272904,0.0111114,5.16456166257693,0,0.0,0.0,0.0,0,0,0.0,0.0,-386.9789259461993,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.613555117268086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,89.98448284019058
36632384018,0.011111200000000002,8.293757851652703,0,0.0,0.0,0.0,0,0,0.0,0.0,281.62540401358746,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6108685797735541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,89.98517433212922
36632495130,0.011111300000000001,1.4251357916115053,1,43.0,0.14444700000000002,0.001850900229032033,0,0,0.0,0.0,-618.1654765906057,fixation,-0.010660602763633686,0.0009469539113755714,0.01104830235993347,1.904272172744156e-05,0.0,0.0,0.0,0.0,-0.7420599370156566,-0.8491566658634384,-0.7486051183113345,-0.640546505066387,0.0,0.644772966646872,0.0,0.0,3.620926503036668,62.84033724664299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0894830550105477,0,89.98554546140292
36632606243,0.011111300000000001,1.9730411020428291,1,43.0,0.14444700000000002,0.001850900229032033,0,0,0.0,0.0,49.310639657944954,fixation,-0.010660602763633686,0.0009469539113755714,0.01104830235993347,1.904272172744156e-05,0.0,0.0,0.0,0.0,-0.7420599370156566,-0.8491566658634384,-0.7486051183113345,-0.640546505066387,0.0,0.6437481766098605,0.0,0.0,3.620926503036668,62.84033724664299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0894830550105477,0,89.98617136722271
36632717356,0.0222227,3.437143325820272,1,43.0,0.14444700000000002,0.001850900229032033,0,0,0.0,0.0,65.88318358153792,fixation,-0.010660602763633686,0.0009469539113755714,0.01104830235993347,1.904272172744156e-05,0.0,0.0,0.0,0.0,-0.7420599370156566,-0.8491566658634384,-0.7486051183113345,-0.640546505066387,0.0,0.6455640846267225,0.0,0.0,3.620926503036668,62.84033724664299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0894830550105477,0,89.98676051456403
36632939583,0.011111300000000001,1.6805721177490844,1,43.0,0.14444700000000002,0.001850900229032033,0,0,0.0,0.0,-158.08872121814616,fixation,-0.010660602763633686,0.0009469539113755714,0.01104830235993347,1.904272172744156e-05,0.0,0.0,0.0,0.0,-0.7420599370156566,-0.8491566658634384,-0.7486051183113345,-0.640546505066387,0.0,0.6446806074240711,0.0,0.0,3.620926503036668,62.84033724664299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0894830550105477,0,89.98784853622668
36633050696,0.011111300000000001,5.533755899552308,1,43.0,0.14444700000000002,0.001850900229032033,0,0,0.0,0.0,346.78064509132355,fixation,-0.010660602763633686,0.0009469539113755714,0.01104830235993347,1.904272172744156e-05,0.0,0.0,0.0,0.0,-0.7420599370156566,-0.8491566658634384,-0.7486051183113345,-0.640546505066387,0.0,0.6466428010853061,0.0,0.0,3.620926503036668,62.84033724664299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0894830550105477,0,89.9880979063964
36633161809,0.011111300000000001,2.092559625581087,1,43.0,0.14444700000000002,0.001850900229032033,0,0,0.0,0.0,-309.7023997166147,fixation,-0.010660602763633686,0.0009469539113755714,0.01104830235993347,1.904272172744156e-05,0.0,0.0,0.0,0.0,-0.7420599370156566,-0.8491566658634384,-0.7486051183113345,-0.640546505066387,0.0,0.6486109014451304,0.0,0.0,3.620926503036668,62.84033724664299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0894830550105477,0,89.98860343003282
36633272922,0.011111300000000001,4.61386862538174,1,43.0,0.14444700000000002,0.001850900229032033,0,0,0.0,0.0,226.91395244486722,fixation,-0.010660602763633686,0.0009469539113755714,0.01104830235993347,1.904272172744156e-05,0.0,0.0,0.0,0.0,-0.7420599370156566,-0.8491566658634384,-0.7486051183113345,-0.640546505066387,0.0,0.6505849534914597,0.0,0.0,3.620926503036668,62.84033724664299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0894830550105477,0,89.98908274016064
36633384035,0.011111300000000001,4.3575760706442255,1,43.0,0.14444700000000002,0.001850900229032033,0,0,0.0,0.0,-23.065937805433634,fixation,-0.010660602763633686,0.0009469539113755714,0.01104830235993347,1.904272172744156e-05,0.0,0.0,0.0,0.0,-0.7420599370156566,-0.8491566658634384,-0.7486051183113345,-0.640546505066387,0.0,0.6525650026642829,0.0,0.0,3.620926503036668,62.84033724664299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0894830550105477,0,89.98953988058587
36633495148,0.011111200000000002,2.4858733394469326,1,43.0,0.14444700000000002,0.001850900229032033,0,0,0.0,0.0,-168.4518981925708,fixation,-0.010660602763633686,0.0009469539113755714,0.01104830235993347,1.904272172744156e-05,0.0,0.0,0.0,0.0,-0.7420599370156566,-0.8491566658634384,-0.7486051183113345,-0.640546505066387,0.0,0.6545510948616837,0.0,0.0,3.620926503036668,62.84033724664299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0894830550105477,0,89.98997125210839
36633606260,0.0111114,3.1398137366153946,1,43.0,0.14444700000000002,0.001850900229032033,0,0,0.0,0.0,58.85310556441691,fixation,-0.010660602763633686,0.0009469539113755714,0.01104830235993347,1.904272172744156e-05,0.0,0.0,0.0,0.0,-0.7420599370156566,-0.8491566658634384,-0.7486051183113345,-0.640546505066387,0.0,0.6565432764459651,0.0,0.0,3.620926503036668,62.84033724664299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0894830550105477,0,89.99038477150357
36633717374,0.011111300000000001,2.5913274344868378,1,43.0,0.14444700000000002,0.001850900229032033,0,0,0.0,0.0,-49.36292802179374,fixation,-0.010660602763633686,0.0009469539113755714,0.01104830235993347,1.904272172744156e-05,0.0,0.0,0.0,0.0,-0.7420599370156566,-0.8491566658634384,-0.7486051183113345,-0.640546505066387,0.0,0.6585415942498701,0.0,0.0,3.620926503036668,62.84033724664299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0894830550105477,0,89.99077827633985
36633828487,0.011111300000000001,1.9485670855259039,1,43.0,0.14444700000000002,0.001850900229032033,0,0,0.0,0.0,-57.84744799986805,fixation,-0.010660602763633686,0.0009469539113755714,0.01104830235993347,1.904272172744156e-05,0.0,0.0,0.0,0.0,-0.7420599370156566,-0.8491566658634384,-0.7486051183113345,-0.640546505066387,0.0,0.6605460955829077,0.0,0.0,3.620926503036668,62.84033724664299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0894830550105477,0,89.99115082542319
36633939600,0.011111500000000002,4.884045560679002,1,43.0,0.14444700000000002,0.001850900229032033,0,0,0.0,0.0,264.18381633020726,fixation,-0.010660602763633686,0.0009469539113755714,0.01104830235993347,1.904272172744156e-05,0.0,0.0,0.0,0.0,-0.7420599370156566,-0.8491566658634384,-0.7486051183113345,-0.640546505066387,0.0,0.66255682823778,0.0,0.0,3.620926503036668,62.84033724664299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0894830550105477,0,89.99150246966563
36634050715,0.011111200000000002,9.15895565294627,0,0.0,0.0,0.0,0,0,0.0,0.0,384.7388303934109,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6034925597177604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,89.99182751785366
36634161827,0.011111300000000001,2.8051327643805295,0,0.0,0.0,0.0,0,0,0.0,0.0,-571.8343387871572,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5995383944335139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,89.9921305799514
36634272940,0.011111300000000001,2.6082856596021116,0,0.0,0.0,0.0,0,0,0.0,0.0,-17.715938259107208,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5955952299832481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,89.99241101126819
36634384053,0.011111200000000002,2.151508839215049,0,0.0,0.0,0.0,0,0,0.0,0.0,-41.10958495815594,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5916628781566886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,89.99248355378788
36634495165,0.0111114,4.191874463407463,0,0.0,0.0,0.0,0,0,0.0,0.0,183.62813184588924,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.587741151983637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,89.99272652925002
